User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U12547,56,Other,Business Owner,iOS,2.4,7.8,2,7.1,10,36,4,3.6
U12548,52,Other,Student,iOS,7.1,1.1,2,6.3,5,12,6,5.6
U12549,18,Other,Business Owner,iOS,11.7,6.2,6,4.1,1,36,6,9.0
U12550,28,Female,Professional,Android,5.2,5.3,5,7.0,9,31,0,3.0
U12551,51,Other,Freelancer,iOS,4.1,1.2,6,4.7,3,15,4,12.5
U12552,34,Male,Freelancer,Android,4.5,4.3,8,8.5,4,20,1,12.3
U12553,25,Other,Business Owner,Android,4.6,1.7,7,8.5,2,37,5,11.0
U12554,30,Female,Business Owner,Android,2.2,3.2,9,7.7,3,52,3,5.4
U12555,56,Female,Freelancer,iOS,7.3,4.2,10,7.3,2,44,6,12.8
U12556,19,Other,Freelancer,Android,10.6,6.6,1,5.5,5,57,1,9.6
U12557,52,Other,Student,iOS,1.7,2.4,7,6.0,8,42,0,8.0
U12558,19,Female,Student,iOS,3.3,5.4,10,8.5,5,13,6,7.9
U12559,51,Male,Business Owner,iOS,8.2,6.7,4,6.6,8,43,0,6.0
U12560,50,Female,Freelancer,iOS,4.2,5.8,9,5.7,4,38,2,2.5
U12561,27,Other,Professional,iOS,2.0,4.0,2,5.5,3,10,5,6.9
U12562,31,Male,Business Owner,Android,10.5,2.7,8,4.3,10,14,2,8.6
U12563,41,Other,Freelancer,iOS,3.8,8.0,4,6.3,2,45,3,8.5
U12564,25,Other,Business Owner,iOS,5.6,6.6,6,4.0,7,6,6,7.2
U12565,31,Female,Professional,Android,7.1,4.5,6,6.6,9,31,6,4.1
U12566,19,Male,Business Owner,Android,5.1,5.4,10,7.9,5,31,5,6.4
U12567,38,Male,Student,iOS,4.1,1.4,5,7.1,9,24,1,12.8
U12568,26,Female,Freelancer,Android,7.3,4.8,9,8.0,7,18,5,2.4
U12569,32,Other,Freelancer,Android,5.7,4.3,8,5.2,2,15,0,9.2
U12570,23,Other,Professional,Android,1.5,7.6,5,4.4,4,52,2,13.9
U12571,26,Male,Student,Android,7.4,2.0,8,9.0,10,17,0,13.7
U12572,35,Female,Business Owner,iOS,9.4,3.0,2,5.8,4,60,6,8.6
U12573,35,Male,Business Owner,iOS,11.2,1.0,3,4.6,10,53,2,4.6
U12574,48,Male,Freelancer,iOS,3.4,3.1,5,6.5,7,34,0,8.8
U12575,30,Female,Student,iOS,6.1,4.6,9,8.4,5,36,6,6.4
U12576,23,Female,Freelancer,Android,4.6,7.1,2,4.1,10,9,0,7.5
U12577,40,Female,Professional,Android,3.5,3.4,1,5.2,3,59,3,8.6
U12578,53,Other,Freelancer,Android,9.4,6.8,6,8.6,1,56,1,13.6
U12579,59,Male,Freelancer,Android,11.7,4.5,1,8.6,2,23,5,2.2
U12580,36,Other,Freelancer,Android,2.7,6.2,2,8.8,1,16,1,3.5
U12581,47,Female,Business Owner,iOS,4.2,7.0,5,8.9,8,44,3,11.2
U12582,49,Female,Business Owner,Android,1.9,3.7,7,5.8,1,21,2,9.1
U12583,45,Female,Student,iOS,1.5,1.9,8,8.5,4,33,6,6.6
U12584,50,Male,Student,Android,2.6,3.5,3,8.8,3,32,6,10.9
U12585,43,Female,Business Owner,iOS,6.6,6.9,10,6.4,8,56,2,12.5
U12586,30,Male,Business Owner,Android,1.3,1.2,1,4.0,2,43,5,3.0
U12587,34,Other,Student,iOS,11.9,6.9,2,4.4,5,5,5,13.6
U12588,29,Female,Business Owner,Android,8.0,5.5,4,5.8,2,60,6,6.0
U12589,30,Female,Professional,Android,2.3,2.4,4,6.4,3,41,2,10.1
U12590,35,Female,Professional,Android,3.7,3.3,8,7.9,1,49,6,3.1
U12591,43,Male,Student,iOS,8.0,4.1,9,7.0,4,10,1,2.3
U12592,24,Female,Professional,Android,2.0,7.7,9,8.9,10,16,1,10.1
U12593,55,Male,Freelancer,Android,6.2,1.9,4,8.7,9,8,2,4.6
U12594,55,Female,Professional,Android,8.3,1.7,10,4.9,10,19,3,11.1
U12595,37,Male,Student,iOS,9.8,7.6,6,6.3,4,32,0,11.1
U12596,28,Other,Professional,Android,2.3,3.7,6,5.7,6,50,2,6.0
U12597,31,Other,Professional,iOS,6.0,0.9,8,5.4,10,24,5,10.1
U12598,49,Other,Student,iOS,5.0,3.1,7,6.8,8,49,6,8.3
U12599,45,Female,Professional,iOS,9.4,3.9,8,6.2,5,21,4,6.0
U12600,46,Other,Business Owner,Android,11.9,4.0,4,8.3,7,26,1,11.7
U12601,45,Other,Professional,iOS,1.9,7.0,6,7.5,5,12,1,4.7
U12602,56,Female,Freelancer,iOS,7.8,1.9,1,4.2,3,8,5,11.7
U12603,35,Male,Business Owner,Android,7.3,0.8,2,6.3,2,47,1,8.4
U12604,38,Male,Freelancer,iOS,11.1,0.9,9,5.1,9,50,0,3.7
U12605,57,Female,Professional,iOS,11.1,3.3,9,8.5,4,24,3,11.5
U12606,24,Female,Professional,Android,6.8,7.0,3,8.8,8,46,4,6.4
U12607,56,Female,Business Owner,Android,11.1,6.4,2,4.7,4,39,5,6.4
U12608,42,Female,Professional,iOS,9.2,2.2,6,7.4,10,9,3,6.3
U12609,45,Female,Freelancer,Android,7.5,2.2,3,5.8,6,33,2,10.1
U12610,30,Male,Freelancer,iOS,8.7,7.3,1,4.3,4,8,6,8.9
U12611,54,Male,Freelancer,Android,4.2,5.7,3,8.7,4,16,3,5.3
U12612,40,Female,Professional,iOS,7.3,1.8,10,6.9,7,18,5,7.4
U12613,41,Other,Student,iOS,3.7,2.8,2,4.0,1,34,4,3.6
U12614,58,Female,Freelancer,iOS,3.3,5.6,10,6.9,3,58,2,2.7
U12615,22,Other,Professional,Android,1.6,6.9,5,7.3,2,31,2,6.6
U12616,46,Other,Professional,iOS,6.1,1.4,3,7.5,10,12,0,6.0
U12617,28,Female,Professional,iOS,3.1,1.0,3,8.6,7,10,4,5.8
U12618,20,Female,Student,Android,1.1,6.1,9,6.7,6,16,3,12.4
U12619,50,Male,Student,iOS,10.5,4.0,6,6.1,10,38,2,5.8
U12620,34,Other,Student,iOS,6.9,2.4,3,5.8,2,12,5,5.5
U12621,55,Other,Business Owner,Android,3.6,3.6,4,5.3,7,24,3,9.1
U12622,44,Male,Business Owner,Android,5.1,6.3,10,4.0,6,27,6,5.8
U12623,36,Other,Freelancer,iOS,11.3,3.3,3,6.0,4,32,0,9.7
U12624,56,Male,Student,Android,11.9,1.6,7,8.4,4,18,4,3.9
U12625,59,Female,Freelancer,iOS,11.5,4.3,5,7.1,9,14,2,2.8
U12626,51,Other,Freelancer,iOS,6.0,3.6,6,8.5,4,58,3,13.1
U12627,40,Other,Student,Android,6.8,7.5,8,4.7,3,10,3,11.0
U12628,43,Female,Freelancer,iOS,6.8,4.0,5,8.2,10,47,3,13.8
U12629,19,Male,Freelancer,iOS,5.9,4.3,4,8.6,10,48,1,2.9
U12630,25,Other,Student,iOS,3.4,7.8,1,7.0,5,51,2,6.1
U12631,29,Female,Professional,Android,3.2,4.3,2,8.1,5,9,3,7.3
U12632,38,Male,Freelancer,Android,4.4,7.6,10,7.6,5,48,0,7.2
U12633,45,Female,Business Owner,iOS,6.6,5.4,8,4.3,6,46,6,10.9
U12634,29,Male,Business Owner,Android,10.7,5.4,3,6.8,10,55,3,11.5
U12635,40,Male,Student,Android,4.1,1.1,9,4.0,4,27,2,7.3
U12636,33,Female,Student,Android,10.2,4.6,7,5.3,4,53,6,8.1
U12637,22,Female,Student,Android,6.3,5.3,8,4.6,7,41,2,11.3
U12638,31,Male,Freelancer,iOS,3.2,6.7,8,6.0,6,28,1,12.3
U12639,60,Female,Business Owner,Android,8.3,0.8,9,7.7,9,34,5,4.6
U12640,41,Other,Professional,Android,11.0,2.5,6,4.8,3,56,1,7.5
U12641,41,Male,Student,Android,6.1,6.0,10,7.8,4,18,0,3.4
U12642,27,Female,Freelancer,iOS,12.0,6.9,2,6.9,9,14,2,8.3
U12643,38,Male,Professional,Android,6.6,2.7,9,8.0,2,60,0,11.8
U12644,25,Other,Business Owner,iOS,1.3,5.9,6,7.7,7,50,0,11.0
U12645,18,Other,Business Owner,iOS,5.8,5.7,2,4.2,1,34,6,4.6
U12646,38,Male,Student,iOS,6.2,1.0,5,8.3,3,9,0,2.9
U12647,18,Female,Student,iOS,7.7,1.7,3,8.3,7,21,3,11.2
U12648,39,Male,Freelancer,iOS,5.7,3.5,8,6.3,10,5,3,11.5
U12649,31,Other,Professional,iOS,5.6,4.2,3,6.4,10,43,5,5.7
U12650,47,Male,Professional,iOS,2.6,7.6,3,8.3,9,45,6,11.9
U12651,54,Other,Student,Android,3.8,3.0,5,4.3,2,19,6,11.4
U12652,38,Male,Freelancer,iOS,1.7,2.8,6,6.0,7,44,0,6.7
U12653,32,Male,Freelancer,Android,4.7,2.3,2,4.9,10,17,1,8.2
U12654,53,Male,Business Owner,Android,9.7,2.8,9,5.0,6,57,0,5.4
U12655,22,Other,Professional,iOS,10.6,3.8,1,7.6,7,46,0,10.9
U12656,42,Male,Freelancer,iOS,11.2,2.7,6,5.2,8,15,3,9.5
U12657,36,Female,Freelancer,iOS,8.8,2.1,2,4.6,3,54,1,2.7
U12658,56,Male,Professional,iOS,2.9,5.9,10,8.4,3,19,3,2.5
U12659,31,Other,Student,iOS,1.6,7.9,2,8.8,2,54,2,9.0
U12660,51,Male,Student,iOS,6.3,2.0,10,4.5,4,56,1,13.9
U12661,31,Other,Student,iOS,9.0,6.6,5,7.6,6,21,4,2.8
U12662,24,Male,Student,iOS,7.9,4.8,9,5.0,8,24,2,13.9
U12663,53,Male,Business Owner,iOS,11.7,6.6,4,8.3,1,33,5,9.9
U12664,35,Male,Professional,Android,6.9,6.0,1,5.0,2,19,5,8.2
U12665,56,Other,Student,iOS,3.9,4.8,2,5.7,9,31,2,8.1
U12666,60,Other,Business Owner,iOS,3.1,6.7,1,9.0,3,18,0,2.1
U12667,22,Female,Business Owner,Android,11.8,1.1,1,4.7,10,46,0,7.4
U12668,54,Male,Student,iOS,3.6,3.0,4,6.1,4,47,0,5.4
U12669,59,Male,Freelancer,Android,8.6,6.5,3,5.2,5,41,6,6.3
U12670,44,Other,Business Owner,iOS,9.5,7.2,5,8.3,10,13,2,7.6
U12671,45,Male,Business Owner,Android,12.0,7.4,1,5.9,2,59,2,12.2
U12672,38,Female,Professional,Android,5.3,7.4,3,6.1,8,54,1,11.7
U12673,38,Female,Business Owner,Android,5.1,5.1,4,6.3,9,40,2,10.6
U12674,30,Female,Freelancer,Android,1.5,3.8,5,6.9,7,22,5,7.6
U12675,30,Other,Professional,Android,10.1,1.0,9,8.7,3,28,0,5.4
U12676,21,Female,Professional,iOS,3.9,0.9,9,5.4,6,10,3,11.1
U12677,49,Male,Professional,iOS,5.5,3.1,4,7.9,10,33,2,5.8
U12678,49,Other,Freelancer,iOS,8.0,1.0,7,7.7,1,23,2,4.6
U12679,20,Other,Business Owner,Android,9.4,6.9,4,4.2,1,39,3,10.5
U12680,35,Male,Freelancer,Android,3.3,1.5,4,8.8,6,52,6,5.9
U12681,44,Other,Business Owner,iOS,4.4,2.9,3,6.3,1,34,4,10.5
U12682,25,Female,Professional,Android,3.3,5.3,5,6.5,8,28,5,6.2
U12683,25,Female,Professional,Android,2.3,1.8,7,5.3,5,31,4,13.5
U12684,46,Female,Freelancer,iOS,11.9,4.5,6,4.7,6,8,1,3.4
U12685,28,Male,Business Owner,iOS,6.1,5.9,7,4.3,6,21,6,8.7
U12686,56,Male,Student,Android,1.3,3.5,3,8.6,4,56,5,13.7
U12687,38,Female,Student,Android,6.9,3.1,10,5.0,5,53,5,10.4
U12688,55,Other,Professional,iOS,6.1,1.8,5,6.6,4,7,1,3.9
U12689,42,Male,Freelancer,iOS,3.5,5.0,9,8.8,7,19,2,11.6
U12690,33,Other,Freelancer,Android,4.0,4.2,3,7.9,10,7,1,10.2
U12691,54,Other,Professional,iOS,8.4,7.7,5,7.6,7,34,0,9.8
U12692,19,Male,Business Owner,Android,11.8,3.0,10,4.1,6,43,5,12.9
U12693,36,Female,Professional,iOS,3.8,1.6,9,4.6,8,48,3,11.4
U12694,19,Other,Professional,iOS,8.9,2.0,3,6.6,4,40,1,7.9
U12695,59,Female,Freelancer,Android,10.9,6.5,6,7.0,1,55,2,11.7
U12696,54,Female,Business Owner,iOS,7.5,0.9,4,7.0,2,54,4,2.3
U12697,18,Female,Professional,Android,5.0,3.7,10,8.9,10,38,2,6.8
U12698,47,Other,Business Owner,Android,9.0,0.9,10,8.1,10,43,1,8.9
U12699,36,Female,Business Owner,Android,3.6,7.9,6,5.2,2,7,4,11.7
U12700,26,Female,Student,iOS,7.5,4.0,10,6.2,6,33,3,3.7
U12701,43,Female,Business Owner,iOS,7.7,3.6,4,4.4,8,22,1,6.6
U12702,20,Other,Professional,Android,1.4,5.4,7,4.1,1,42,0,12.0
U12703,52,Female,Business Owner,Android,3.4,3.4,10,5.5,9,32,0,9.4
U12704,51,Female,Student,Android,4.2,7.8,9,7.5,9,54,2,3.7
U12705,20,Male,Business Owner,iOS,9.9,3.6,5,8.2,6,57,0,12.3
U12706,39,Female,Professional,Android,9.1,5.5,5,4.1,3,34,5,3.6
U12707,59,Male,Professional,iOS,5.7,4.0,2,8.0,9,29,4,6.5
U12708,19,Male,Professional,iOS,9.8,4.4,10,4.7,3,13,2,5.7
U12709,22,Male,Student,iOS,1.1,2.3,7,6.1,4,15,5,9.2
U12710,48,Male,Business Owner,Android,5.6,4.1,10,6.0,7,29,3,3.5
U12711,24,Other,Business Owner,Android,2.1,3.5,10,6.0,2,30,3,4.6
U12712,44,Other,Freelancer,iOS,1.6,1.5,4,4.4,3,17,5,11.2
U12713,37,Other,Student,Android,7.3,4.0,3,6.8,5,47,4,6.9
U12714,35,Female,Business Owner,Android,3.3,1.1,8,6.3,6,10,5,12.3
U12715,38,Other,Professional,iOS,9.9,1.2,4,4.8,7,20,0,11.9
U12716,40,Female,Business Owner,Android,1.1,2.8,4,4.7,8,20,5,3.0
U12717,43,Female,Freelancer,iOS,5.5,4.4,10,4.0,4,59,1,8.7
U12718,23,Male,Freelancer,Android,5.5,0.6,1,7.5,10,11,0,5.2
U12719,53,Other,Student,iOS,3.4,0.5,1,4.4,3,44,1,13.3
U12720,38,Male,Professional,iOS,3.4,7.0,4,8.1,8,25,1,10.1
U12721,49,Male,Freelancer,Android,2.4,4.3,6,6.7,2,34,5,11.3
U12722,57,Other,Freelancer,iOS,5.3,2.1,7,7.4,10,42,6,5.1
U12723,21,Female,Business Owner,Android,2.1,2.3,5,6.9,6,23,4,5.7
U12724,43,Other,Business Owner,Android,10.8,7.0,4,5.6,7,49,2,8.4
U12725,37,Male,Freelancer,iOS,1.1,1.0,9,5.3,7,45,6,6.7
U12726,47,Male,Professional,iOS,7.4,3.6,4,7.2,3,39,3,9.6
U12727,49,Other,Professional,iOS,7.0,3.3,8,8.5,7,54,0,11.9
U12728,59,Male,Business Owner,iOS,6.7,6.1,4,5.1,4,18,1,8.0
U12729,25,Female,Freelancer,Android,2.1,5.3,8,8.7,6,43,3,7.6
U12730,41,Male,Professional,iOS,5.0,0.7,5,8.9,2,36,5,8.7
U12731,57,Male,Professional,Android,3.8,4.7,8,8.5,4,49,6,5.3
U12732,24,Male,Business Owner,Android,11.9,5.3,8,4.4,4,36,2,5.4
U12733,19,Male,Business Owner,Android,10.5,1.4,6,7.5,4,46,6,2.0
U12734,32,Female,Student,Android,3.4,7.1,6,9.0,2,12,4,4.5
U12735,21,Male,Student,iOS,12.0,5.9,5,8.6,1,20,6,10.6
U12736,18,Female,Student,Android,8.7,5.9,3,4.9,6,44,6,8.7
U12737,26,Other,Professional,Android,7.8,5.9,1,7.3,4,37,1,10.8
U12738,24,Female,Freelancer,iOS,3.2,1.2,3,7.9,4,10,3,5.6
U12739,38,Other,Business Owner,iOS,2.8,3.0,3,8.8,5,19,0,9.9
U12740,45,Other,Professional,Android,4.1,7.8,2,4.1,5,56,5,13.0
U12741,32,Female,Business Owner,iOS,7.7,5.9,2,5.0,7,20,4,2.9
U12742,28,Other,Business Owner,Android,11.8,5.4,1,7.7,9,47,0,3.7
U12743,23,Male,Business Owner,iOS,10.5,0.9,10,4.4,8,17,6,7.8
U12744,30,Male,Student,Android,2.8,5.3,4,5.9,2,59,4,13.8
U12745,41,Female,Freelancer,iOS,7.2,2.1,7,4.2,2,24,5,8.7
U12746,52,Other,Business Owner,Android,2.6,5.0,1,8.4,5,10,0,11.5
U12747,18,Other,Business Owner,Android,1.9,4.1,5,5.5,4,54,0,2.9
U12748,21,Other,Professional,iOS,5.3,1.2,1,8.1,5,10,2,4.3
U12749,34,Male,Professional,iOS,3.3,4.7,3,5.0,6,19,6,11.2
U12750,20,Female,Business Owner,iOS,6.6,2.0,2,8.6,6,5,1,4.4
U12751,25,Male,Business Owner,Android,5.2,5.3,4,6.1,8,51,2,10.6
U12752,21,Female,Freelancer,Android,2.0,7.0,6,7.4,7,38,6,12.9
U12753,37,Other,Freelancer,Android,2.3,2.5,6,7.6,2,54,3,4.0
U12754,22,Female,Student,iOS,3.9,3.5,3,7.6,1,16,1,5.9
U12755,34,Other,Freelancer,iOS,6.2,1.3,2,5.6,9,40,0,8.3
U12756,39,Other,Freelancer,iOS,4.2,4.6,1,5.4,8,30,2,10.0
U12757,57,Male,Freelancer,Android,9.0,7.0,2,6.2,9,35,2,2.9
U12758,42,Male,Student,iOS,11.8,6.7,5,8.0,7,50,2,3.1
U12759,35,Female,Professional,Android,11.3,3.3,2,4.5,10,34,3,12.7
U12760,28,Other,Freelancer,iOS,8.2,1.3,1,7.4,5,13,0,13.3
U12761,26,Other,Freelancer,Android,2.1,6.4,7,4.8,6,12,0,6.7
U12762,55,Other,Student,Android,4.6,4.0,8,6.1,5,52,4,6.8
U12763,47,Male,Professional,Android,10.7,2.8,3,7.4,9,17,6,13.1
U12764,25,Other,Business Owner,iOS,5.3,7.0,6,4.5,2,16,2,2.9
U12765,26,Other,Professional,iOS,9.0,5.9,8,6.2,3,54,1,7.2
U12766,38,Male,Freelancer,Android,3.9,3.9,2,5.7,5,32,6,10.5
U12767,27,Other,Freelancer,iOS,8.8,0.7,10,8.7,5,17,3,10.0
U12768,55,Female,Freelancer,iOS,8.2,2.9,3,8.4,2,32,4,6.4
U12769,44,Male,Freelancer,Android,9.7,2.3,2,5.3,8,38,6,8.6
U12770,58,Other,Freelancer,iOS,8.9,1.9,5,7.3,6,44,0,9.3
U12771,46,Other,Business Owner,iOS,6.4,5.2,4,4.1,2,57,6,2.4
U12772,60,Male,Professional,Android,6.7,7.5,8,5.5,6,16,2,4.2
U12773,25,Male,Business Owner,iOS,1.4,1.8,5,5.7,7,55,2,8.8
U12774,51,Other,Student,iOS,8.8,5.3,3,8.6,6,20,0,2.8
U12775,51,Other,Professional,Android,7.5,7.0,8,5.7,2,15,1,6.2
U12776,33,Male,Business Owner,Android,5.3,0.6,9,5.9,1,11,1,4.6
U12777,54,Male,Student,iOS,11.6,3.9,2,5.0,3,49,6,12.9
U12778,48,Female,Professional,Android,10.8,2.7,1,6.0,10,47,6,6.2
U12779,60,Other,Student,Android,6.8,3.1,7,7.5,7,43,1,4.7
U12780,49,Male,Student,iOS,3.8,4.4,6,6.1,10,12,4,10.8
U12781,35,Female,Freelancer,iOS,4.3,0.5,5,4.4,5,56,4,8.4
U12782,38,Other,Freelancer,iOS,9.7,3.4,5,8.0,8,22,0,8.3
U12783,48,Male,Professional,iOS,9.6,4.2,9,5.0,5,28,6,6.4
U12784,32,Other,Professional,iOS,3.3,0.7,4,7.4,2,14,4,10.3
U12785,23,Male,Professional,Android,11.6,7.8,4,6.3,8,34,2,11.5
U12786,34,Male,Freelancer,iOS,2.4,4.7,3,4.2,7,10,6,8.1
U12787,36,Male,Business Owner,iOS,6.0,5.2,3,7.4,8,18,0,2.4
U12788,23,Other,Business Owner,iOS,6.4,6.9,2,7.1,2,28,4,9.9
U12789,40,Female,Freelancer,Android,3.8,6.3,5,8.3,3,6,4,5.5
U12790,53,Female,Student,iOS,5.8,3.1,9,7.9,3,55,4,10.6
U12791,33,Other,Freelancer,iOS,5.5,7.8,7,5.0,1,55,5,3.5
U12792,60,Other,Professional,iOS,10.8,4.0,10,6.9,4,34,1,12.3
U12793,59,Other,Freelancer,Android,6.0,2.2,9,8.0,9,24,1,9.0
U12794,31,Male,Business Owner,iOS,9.8,1.3,3,5.2,6,5,5,12.6
U12795,22,Other,Professional,iOS,7.7,0.7,2,5.7,6,7,1,9.6
U12796,22,Male,Student,Android,4.1,7.1,2,8.3,9,56,2,13.9
U12797,49,Other,Student,Android,9.5,1.9,10,8.9,1,10,4,6.7
U12798,21,Male,Student,Android,1.2,1.6,8,8.3,5,52,5,10.4
U12799,31,Other,Student,Android,1.6,7.2,8,5.4,3,52,5,5.6
U12800,18,Male,Student,iOS,8.9,1.5,7,5.0,4,51,6,7.2
U12801,60,Male,Professional,Android,1.6,2.2,8,7.5,8,46,3,6.2
U12802,31,Male,Student,Android,5.5,2.9,5,8.7,6,12,4,12.9
U12803,47,Other,Student,iOS,3.4,0.9,4,7.1,4,53,2,12.7
U12804,42,Other,Business Owner,Android,10.5,5.2,3,4.2,1,57,0,11.5
U12805,30,Male,Freelancer,Android,4.8,2.5,9,5.1,1,12,1,7.2
U12806,49,Female,Student,iOS,11.5,3.0,6,5.0,7,25,5,12.3
U12807,24,Other,Professional,iOS,7.5,2.7,10,8.5,10,46,5,7.0
U12808,39,Other,Business Owner,iOS,3.8,7.6,4,7.6,3,58,6,13.3
U12809,31,Female,Student,Android,10.0,3.4,10,6.5,8,33,3,12.3
U12810,55,Male,Student,Android,7.2,5.6,8,8.5,7,33,6,8.3
U12811,51,Other,Student,Android,8.8,6.1,9,7.5,6,31,1,12.4
U12812,50,Male,Student,iOS,5.5,4.3,5,7.0,8,28,1,10.5
U12813,38,Other,Professional,Android,10.0,0.8,10,4.6,5,28,2,12.8
U12814,37,Female,Student,iOS,8.8,6.3,4,8.9,2,53,0,6.3
U12815,47,Female,Professional,iOS,5.0,1.3,6,7.7,2,21,0,13.9
U12816,59,Other,Student,iOS,8.6,6.9,10,6.0,8,40,5,2.9
U12817,27,Female,Business Owner,Android,10.1,4.7,1,8.0,10,57,1,3.2
U12818,50,Male,Professional,Android,11.9,1.1,10,8.1,5,27,2,11.4
U12819,24,Female,Freelancer,iOS,2.7,2.9,6,7.8,2,22,5,5.9
U12820,26,Female,Freelancer,Android,6.6,6.4,10,5.0,1,16,6,6.4
U12821,32,Female,Business Owner,Android,6.3,6.0,8,7.0,8,34,3,6.0
U12822,41,Female,Freelancer,Android,9.1,7.5,8,8.0,9,55,6,5.1
U12823,42,Other,Business Owner,iOS,10.4,7.3,7,8.9,4,41,2,6.0
U12824,46,Male,Professional,Android,6.7,2.4,5,8.2,1,41,1,12.4
U12825,57,Male,Professional,iOS,1.3,7.5,3,8.1,10,49,1,6.9
U12826,50,Other,Business Owner,iOS,1.9,3.9,3,4.3,3,59,6,8.6
U12827,30,Other,Business Owner,Android,11.4,1.8,9,4.1,6,11,4,7.5
U12828,43,Other,Freelancer,Android,10.7,5.5,2,4.4,7,50,6,11.4
U12829,30,Male,Student,iOS,7.9,4.7,7,8.8,7,32,2,5.7
U12830,22,Female,Business Owner,Android,6.7,1.8,5,4.8,9,45,2,11.4
U12831,35,Female,Business Owner,iOS,5.4,0.7,1,5.1,4,35,4,12.7
U12832,45,Female,Professional,iOS,6.6,0.6,2,7.8,2,5,0,7.0
U12833,28,Other,Business Owner,Android,2.2,3.6,10,5.0,3,45,5,11.5
U12834,37,Male,Professional,iOS,2.6,2.5,4,7.0,1,34,4,13.4
U12835,54,Other,Student,Android,10.6,6.4,6,4.3,10,10,2,11.3
U12836,59,Female,Business Owner,iOS,4.5,0.7,7,7.5,8,5,4,7.0
U12837,24,Male,Professional,Android,1.1,1.9,10,6.9,2,28,5,5.8
U12838,27,Other,Freelancer,iOS,4.4,4.1,4,6.3,2,31,6,7.5
U12839,47,Other,Freelancer,Android,5.9,4.6,4,7.6,7,15,1,10.4
U12840,24,Other,Freelancer,Android,3.8,6.4,1,9.0,6,26,5,5.4
U12841,25,Female,Freelancer,Android,3.3,4.3,8,6.5,1,55,5,3.3
U12842,33,Male,Freelancer,iOS,5.5,2.2,5,4.8,7,47,2,5.6
U12843,19,Female,Business Owner,iOS,10.8,7.1,7,8.8,3,35,6,13.5
U12844,47,Male,Student,iOS,11.4,8.0,2,4.7,3,21,3,11.2
U12845,29,Other,Business Owner,Android,6.0,7.7,5,4.0,9,18,3,13.6
U12846,35,Male,Student,Android,5.6,2.8,6,6.2,3,15,1,5.5
U12847,19,Male,Business Owner,Android,1.1,0.6,3,5.8,2,20,0,8.9
U12848,48,Other,Student,Android,1.0,4.5,2,5.8,6,15,5,3.2
U12849,60,Other,Freelancer,iOS,1.3,0.5,9,4.8,2,57,3,10.3
U12850,51,Female,Freelancer,Android,3.9,5.8,1,6.0,9,14,2,4.8
U12851,46,Other,Student,Android,5.4,3.9,7,7.6,4,54,1,6.0
U12852,40,Male,Business Owner,Android,9.4,4.0,10,4.2,4,33,4,4.6
U12853,34,Male,Student,iOS,2.8,6.8,7,8.8,5,58,4,3.4
U12854,25,Male,Professional,iOS,11.6,6.8,6,4.9,3,52,2,13.5
U12855,53,Male,Business Owner,iOS,10.9,3.3,6,8.4,8,52,1,9.0
U12856,23,Female,Student,iOS,10.6,4.3,7,7.8,6,28,2,4.9
U12857,40,Other,Student,Android,11.2,5.5,5,5.1,6,8,0,7.1
U12858,45,Female,Student,iOS,5.2,3.3,7,7.3,5,6,4,7.1
U12859,31,Other,Business Owner,iOS,8.5,3.1,1,8.3,6,19,0,7.5
U12860,27,Male,Business Owner,iOS,10.4,3.3,10,7.1,10,27,6,3.6
U12861,43,Female,Professional,Android,2.8,3.6,8,5.7,6,5,3,4.4
U12862,50,Female,Student,iOS,10.1,2.2,9,7.2,1,19,4,11.2
U12863,45,Male,Freelancer,iOS,10.2,2.0,7,8.6,5,13,6,12.1
U12864,50,Other,Business Owner,Android,2.8,4.3,5,4.1,1,26,0,8.2
U12865,39,Male,Professional,Android,5.6,2.9,8,4.2,10,30,1,10.0
U12866,21,Other,Student,Android,1.7,4.0,5,5.3,2,51,4,5.5
U12867,46,Other,Freelancer,iOS,4.2,6.2,2,5.2,8,31,5,7.2
U12868,35,Male,Freelancer,iOS,8.2,5.5,5,4.8,1,13,3,13.0
U12869,41,Other,Student,iOS,5.4,3.9,2,7.9,6,38,5,9.6
U12870,24,Male,Professional,iOS,1.5,2.2,2,6.3,5,58,3,13.9
U12871,21,Other,Professional,iOS,5.5,4.0,3,4.4,1,40,1,11.5
U12872,59,Other,Student,Android,8.8,7.7,9,6.1,2,57,5,12.9
U12873,42,Female,Freelancer,iOS,10.3,1.1,5,4.3,7,58,4,8.8
U12874,45,Female,Professional,Android,11.0,5.0,7,7.9,2,40,6,3.6
U12875,30,Male,Professional,iOS,2.6,3.3,1,6.9,3,24,0,12.6
U12876,36,Other,Freelancer,Android,5.9,6.6,6,7.3,4,20,0,2.8
U12877,30,Female,Professional,iOS,4.4,5.1,7,4.2,3,35,5,3.4
U12878,43,Other,Freelancer,Android,11.8,5.6,9,7.7,8,27,5,12.9
U12879,29,Male,Professional,Android,7.1,0.7,3,7.7,3,51,2,13.7
U12880,56,Other,Professional,Android,3.4,1.2,9,5.6,4,33,5,5.2
U12881,35,Female,Professional,iOS,3.7,2.2,4,8.2,4,19,1,4.5
U12882,51,Male,Student,iOS,10.8,5.3,8,8.2,9,6,1,13.5
